	logFC	logCPM	F	PValue	FDR
YLR243W	0.328225268999409	5.1508295140062	40.4583887314679	8.80586814321436e-09	2.43087179022066e-08
YLR244C	0.677668382245801	7.86953295384946	354.040823587549	1.50518844615232e-32	2.77702815094849e-31
YLR245C	0.14493235503241	3.87893877437064	6.87232364049147	0.0245016558455387	0.0353767830175455
YLR246W	-0.381851766684157	5.09851617657229	105.680043777627	2.84303900633909e-14	1.19468943689559e-13
YLR247C	-0.188265732185788	6.35462799586713	26.7924650653582	2.39360637050285e-05	4.85415587852219e-05
YLR248W	-0.2268730666795	7.93106717946239	80.4250866171883	1.95115390509656e-07	4.81305211716065e-07
YLR249W	0.719773838038361	11.7712874725242	201.087584574512	2.01715776031288e-24	1.98094421941908e-23
YLR250W	-0.622801042004075	7.21341370053146	345.251376404865	3.6438527392773e-32	6.56736002373794e-31
YLR251W	-0.0538762181020675	5.119347947854	1.61330462945363	0.280327078887011	0.332785011220141
YLR253W	0.00429457198291846	6.36864574404387	0.027803742189453	0.923168814234195	0.9363826814516
YLR254C	-0.347142602106616	5.40250525530538	101.090235587552	4.8652906830271e-13	1.86707401226812e-12
YLR256W	0.462240434851022	8.09035848662038	161.296245787832	1.39398157219549e-21	1.07055037982895e-20
YLR256W-A	0.526416369861424	6.181295255939	189.000391461215	1.32839388098691e-23	1.21464285070885e-22
YLR257W	0.265007406207724	9.00676093137141	41.4337210210164	6.26702226503837e-09	1.75566715385352e-08
YLR258W	2.13501943203425	8.65142699703379	687.271267290811	2.79727740793585e-43	9.74515190831729e-42
YLR259C	0.318390725884968	9.26383953437916	56.8205702303694	4.0852437869844e-11	1.34934217455692e-10
YLR260W	-0.546240261714486	5.90028986324636	438.210599942376	1.14364884922056e-32	2.12255780468435e-31
YLR262C	-0.296967702932495	6.40516386235962	85.9301285644989	2.44469350150779e-11	8.22725778489075e-11
YLR262C-A	-0.131893442035698	7.41962583749826	9.67301582633148	0.00252226086398992	0.00414680167356739
YLR263W	-0.458166131694045	4.06285521630414	46.7744713582988	1.02019828146605e-09	3.04254255534305e-09
YLR264C-A	0.6599020631441	6.30823470677121	37.2323936086125	2.76728627179081e-08	7.29365899868449e-08
YLR264W	1.07200922745832	7.249929234738	159.429395422168	1.94307597811909e-21	1.47409024325434e-20
YLR265C	-0.0144915239952758	4.45923212648036	0.0386642925673934	0.844569942990487	0.872120908178287
YLR266C	0.00241032095459478	5.62593575578521	0.00479728217344502	0.958806046106455	0.966712126680655
YLR267W	0.364722756743948	4.94109210858372	19.399516881136	2.9829999511053e-05	5.97366335744787e-05
YLR268W	-0.0135318707952689	6.68387418485582	0.236609144332665	0.758196459838622	0.79591778783769
YLR270W	-0.156591683613419	6.70444996112985	13.7150603033581	0.000371225933544648	0.000671978206555711
YLR271W	-0.214903249382253	4.76195573817147	9.90804350099762	0.00224863373717502	0.00372541976222726
YLR272C	0.110821124263571	5.15009779768098	7.96085340589981	0.0254308255020081	0.0366461538850471
YLR273C	-1.2276282485983	4.11522368263435	465.929349736037	7.34188008988503e-37	1.81682397779853e-35
YLR274W	-0.143998470067371	6.09700790572892	25.2408224051169	0.00142069828770083	0.00240485193325254
YLR275W	-0.164758160856011	4.07785217440937	6.1768228036726	0.0148397995434184	0.022091427537063
